Year,State Name,Area_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day,Yield_kg_per_ha,Crop_cotton,Crop_maize,Crop_rice
2014,Maharashtra,400.0,6.25,3.0,5.5,25,80,6.5,1200,2.0,18,250.0,False,False,True
2014,Maharashtra,16000.0,18.9,8.399999999999999,11.9,22,70,6.0,800,2.5,20,700.0,False,True,False
2014,Maharashtra,64400.00000000001,6.70806,3.7267,6.70806,20,60,6.5,600,1.5,16,372.67,False,False,False
2014,Maharashtra,373300.0,2.1821399999999995,0.9698399999999998,2.1821399999999995,28,65,6.0,700,3.0,22,80.82,True,False,False
2015,Maharashtra,17200.0,8.47665,3.7674,5.33715,22,70,6.0,800,2.5,20,313.95,False,True,False
2015,Maharashtra,70600.0,4.742279999999999,2.6346,4.742279999999999,20,60,6.5,600,1.5,16,263.46,False,False,False
2015,Maharashtra,334100.0,1.46907,0.65292,1.46907,28,65,6.0,700,3.0,22,54.41,True,False,False
2016,Maharashtra,100.0,17.5,8.399999999999999,15.4,25,80,6.5,1200,2.0,18,700.0,False,False,True
2016,Maharashtra,42200.0,52.73964,23.43984,33.20644,22,70,6.0,800,2.5,20,1953.32,False,True,False
2016,Maharashtra,118200.0,15.36552,8.5364,15.36552,20,60,6.5,600,1.5,16,853.64,False,False,False
2016,Maharashtra,341400.0,6.789420000000001,3.01752,6.789420000000001,28,65,6.0,700,3.0,22,251.46,True,False,False
2017,Maharashtra,60.0,11.5385,5.53848,10.15388,25,80,6.5,1200,2.0,18,461.54,False,False,True
2017,Maharashtra,48830.0,20.08314,8.92584,12.64494,22,70,6.0,800,2.5,20,743.82,False,True,False
2017,Maharashtra,138400.0,10.85976,6.033200000000001,10.85976,20,60,6.5,600,1.5,16,603.32,False,False,False
2017,Maharashtra,348510.0,3.87396,1.72176,3.87396,28,65,6.0,700,3.0,22,143.48,True,False,False
1966,Maharashtra,32000.0,7.8125,3.75,6.875,25,80,6.5,1200,2.0,18,312.5,False,False,True
1966,Maharashtra,500.0,43.2,19.200000000000003,27.200000000000003,22,70,6.0,800,2.5,20,1600.0,False,True,False
1966,Maharashtra,23000.0,3.91302,2.1739,3.91302,20,60,6.5,600,1.5,16,217.39,False,False,False
1966,Maharashtra,182000.0,2.07684,0.92304,2.07684,28,65,6.0,700,3.0,22,76.92,True,False,False
1967,Maharashtra,26000.0,11.5385,5.53848,10.15388,25,80,6.5,1200,2.0,18,461.54,False,False,True
1967,Maharashtra,600.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1967,Maharashtra,18000.0,5.000039999999999,2.7778,5.000039999999999,20,60,6.5,600,1.5,16,277.78,False,False,False
1967,Maharashtra,182000.0,2.52207,1.12092,2.52207,28,65,6.0,700,3.0,22,93.41,True,False,False
1968,Maharashtra,25900.0,13.513499999999995,6.486479999999999,11.89188,25,80,6.5,1200,2.0,18,540.54,False,False,True
1968,Maharashtra,300.0,18.00009,8.00004,11.33339,22,70,6.0,800,2.5,20,666.67,False,True,False
1968,Maharashtra,18200.0,6.92316,3.8462,6.92316,20,60,6.5,600,1.5,16,384.62,False,False,False
1968,Maharashtra,211800.0,2.9319300000000004,1.30308,2.9319300000000004,28,65,6.0,700,3.0,22,108.59,True,False,False
1969,Maharashtra,26200.0,14.408500000000002,6.916080000000001,12.679480000000002,25,80,6.5,1200,2.0,18,576.34,False,False,True
1969,Maharashtra,300.0,18.00009,8.00004,11.33339,22,70,6.0,800,2.5,20,666.67,False,True,False
1969,Maharashtra,19300.0,5.036220000000001,2.7979000000000003,5.036220000000001,20,60,6.5,600,1.5,16,279.79,False,False,False
1969,Maharashtra,210200.0,1.61838,0.71928,1.61838,28,65,6.0,700,3.0,22,59.94,True,False,False
1970,Maharashtra,25500.0,13.6275,6.5412,11.9922,25,80,6.5,1200,2.0,18,545.1,False,False,True
1970,Maharashtra,200.0,13.5,6.0,8.5,22,70,6.0,800,2.5,20,500.0,False,True,False
1970,Maharashtra,18200.0,2.2746600000000003,1.2637,2.2746600000000003,20,60,6.5,600,1.5,16,126.37,False,False,False
1970,Maharashtra,198600.0,0.62532,0.27792,0.62532,28,65,6.0,700,3.0,22,23.16,True,False,False
1971,Maharashtra,25200.0,7.737999999999999,3.7142399999999993,6.80944,25,80,6.5,1200,2.0,18,309.52,False,False,True
1971,Maharashtra,200.0,13.5,6.0,8.5,22,70,6.0,800,2.5,20,500.0,False,True,False
1971,Maharashtra,23700.0,4.1013,2.2785,4.1013,20,60,6.5,600,1.5,16,227.85,False,False,False
1971,Maharashtra,181700.0,1.60488,0.71328,1.60488,28,65,6.0,700,3.0,22,59.44,True,False,False
1972,Maharashtra,29200.0,0.59925,0.28764,0.5273399999999999,25,80,6.5,1200,2.0,18,23.97,False,False,True
1972,Maharashtra,300.0,8.999909999999998,3.99996,5.66661,22,70,6.0,800,2.5,20,333.33,False,True,False
1972,Maharashtra,17500.0,2.16,1.2,2.16,20,60,6.5,600,1.5,16,120.0,False,False,False
1972,Maharashtra,181500.0,1.14534,0.5090399999999999,1.14534,28,65,6.0,700,3.0,22,42.42,True,False,False
1973,Maharashtra,22500.0,11.889,5.70672,10.46232,25,80,6.5,1200,2.0,18,475.56,False,False,True
1973,Maharashtra,600.0,18.00009,8.00004,11.33339,22,70,6.0,800,2.5,20,666.67,False,True,False
1973,Maharashtra,24400.0,5.31144,2.9508,5.31144,20,60,6.5,600,1.5,16,295.08,False,False,False
1973,Maharashtra,165700.0,2.06928,0.91968,2.06928,28,65,6.0,700,3.0,22,76.64,True,False,False
1974,Maharashtra,25000.0,12.7,6.096,11.176,25,80,6.5,1200,2.0,18,508.0,False,False,True
1974,Maharashtra,300.0,18.00009,8.00004,11.33339,22,70,6.0,800,2.5,20,666.67,False,True,False
1974,Maharashtra,18800.0,4.5,2.5,4.5,20,60,6.5,600,1.5,16,250.0,False,False,False
1974,Maharashtra,192300.0,3.2994,1.4664,3.2994,28,65,6.0,700,3.0,22,122.2,True,False,False
1975,Maharashtra,24700.0,29.655750000000005,14.23476,26.097060000000003,25,80,6.5,1200,2.0,18,1186.23,False,False,True
1975,Maharashtra,500.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1975,Maharashtra,22100.0,5.13126,2.8507,5.13126,20,60,6.5,600,1.5,16,285.07,False,False,False
1975,Maharashtra,196600.0,0.81027,0.36012,0.81027,28,65,6.0,700,3.0,22,30.01,True,False,False
1976,Maharashtra,37700.0,25.46425,12.22284,22.40854,25,80,6.5,1200,2.0,18,1018.57,False,False,True
1976,Maharashtra,300.0,35.99991,15.999959999999998,22.66661,22,70,6.0,800,2.5,20,1333.33,False,True,False
1976,Maharashtra,18100.0,4.97232,2.7624,4.97232,20,60,6.5,600,1.5,16,276.24,False,False,False
1976,Maharashtra,173600.0,1.7730900000000005,0.7880400000000001,1.7730900000000005,28,65,6.0,700,3.0,22,65.67,True,False,False
1977,Maharashtra,37400.0,38.03475,18.25668,33.47058,25,80,6.5,1200,2.0,18,1521.39,False,False,True
1977,Maharashtra,200.0,54.0,24.0,34.0,22,70,6.0,800,2.5,20,2000.0,False,True,False
1977,Maharashtra,17200.0,6.27912,3.4884,6.27912,20,60,6.5,600,1.5,16,348.84,False,False,False
1977,Maharashtra,181900.0,2.93895,1.3061999999999998,2.93895,28,65,6.0,700,3.0,22,108.85,True,False,False
1978,Maharashtra,38000.0,25.921,12.44208,22.81048,25,80,6.5,1200,2.0,18,1036.84,False,False,True
1978,Maharashtra,200.0,40.5,18.0,25.5,22,70,6.0,800,2.5,20,1500.0,False,True,False
1978,Maharashtra,15500.0,3.8322,2.129,3.8322,20,60,6.5,600,1.5,16,212.9,False,False,False
1978,Maharashtra,201600.0,2.19645,0.9762,2.19645,28,65,6.0,700,3.0,22,81.35,True,False,False
1979,Maharashtra,34600.0,28.17925,13.52604,24.79774,25,80,6.5,1200,2.0,18,1127.17,False,False,True
1979,Maharashtra,500.0,54.0,24.0,34.0,22,70,6.0,800,2.5,20,2000.0,False,True,False
1979,Maharashtra,16200.0,4.3333200000000005,2.4074,4.3333200000000005,20,60,6.5,600,1.5,16,240.74,False,False,False
1979,Maharashtra,217200.0,2.48616,1.10496,2.48616,28,65,6.0,700,3.0,22,92.08,True,False,False
1980,Maharashtra,33500.0,32.835750000000004,15.76116,28.895460000000003,25,80,6.5,1200,2.0,18,1313.43,False,False,True
1980,Maharashtra,500.0,48.6,21.6,30.6,22,70,6.0,800,2.5,20,1800.0,False,True,False
1980,Maharashtra,15400.0,3.85722,2.1429,3.85722,20,60,6.5,600,1.5,16,214.29,False,False,False
1980,Maharashtra,223800.0,1.80954,0.80424,1.80954,28,65,6.0,700,3.0,22,67.02,True,False,False
1981,Maharashtra,34100.0,39.88275,19.14372,35.09682,25,80,6.5,1200,2.0,18,1595.31,False,False,True
1981,Maharashtra,400.0,40.5,18.0,25.5,22,70,6.0,800,2.5,20,1500.0,False,True,False
1981,Maharashtra,16500.0,4.25448,2.3636,4.25448,20,60,6.5,600,1.5,16,236.36,False,False,False
1981,Maharashtra,227400.0,2.05416,0.91296,2.05416,28,65,6.0,700,3.0,22,76.08,True,False,False
1982,Maharashtra,34600.0,18.3525,8.8092,16.150199999999998,25,80,6.5,1200,2.0,18,734.1,False,False,True
1982,Maharashtra,500.0,43.2,19.200000000000003,27.200000000000003,22,70,6.0,800,2.5,20,1600.0,False,True,False
1982,Maharashtra,15600.0,3.80772,2.1154,3.80772,20,60,6.5,600,1.5,16,211.54,False,False,False
1982,Maharashtra,222200.0,2.29662,1.0207199999999998,2.29662,28,65,6.0,700,3.0,22,85.06,True,False,False
1983,Maharashtra,36300.0,27.41050000000001,13.157040000000002,24.121240000000004,25,80,6.5,1200,2.0,18,1096.42,False,False,True
1983,Maharashtra,600.0,35.99991,15.999959999999998,22.66661,22,70,6.0,800,2.5,20,1333.33,False,True,False
1983,Maharashtra,17700.0,4.77972,2.6554,4.77972,20,60,6.5,600,1.5,16,265.54,False,False,False
1983,Maharashtra,225300.0,1.15047,0.51132,1.15047,28,65,6.0,700,3.0,22,42.61,True,False,False
1984,Maharashtra,42700.0,15.164,7.27872,13.34432,25,80,6.5,1200,2.0,18,606.56,False,False,True
1984,Maharashtra,300.0,35.99991,15.999959999999998,22.66661,22,70,6.0,800,2.5,20,1333.33,False,True,False
1984,Maharashtra,17000.0,5.4,3.0,5.4,20,60,6.5,600,1.5,16,300.0,False,False,False
1984,Maharashtra,208700.0,3.32478,1.47768,3.32478,28,65,6.0,700,3.0,22,123.14,True,False,False
1985,Maharashtra,38100.0,17.388499999999997,8.34648,15.30188,25,80,6.5,1200,2.0,18,695.54,False,False,True
1985,Maharashtra,400.0,33.75,15.0,21.25,22,70,6.0,800,2.5,20,1250.0,False,True,False
1985,Maharashtra,19000.0,5.21046,2.8947000000000003,5.21046,20,60,6.5,600,1.5,16,289.47,False,False,False
1985,Maharashtra,214300.0,3.3010200000000003,1.46712,3.3010200000000003,28,65,6.0,700,3.0,22,122.26,True,False,False
1986,Maharashtra,31000.0,10.48375,5.0322,9.2257,25,80,6.5,1200,2.0,18,419.35,False,False,True
1986,Maharashtra,400.0,13.5,6.0,8.5,22,70,6.0,800,2.5,20,500.0,False,True,False
1986,Maharashtra,12000.0,4.5,2.5,4.5,20,60,6.5,600,1.5,16,250.0,False,False,False
1986,Maharashtra,215000.0,1.00467,0.44652,1.00467,28,65,6.0,700,3.0,22,37.21,True,False,False
1987,Maharashtra,26000.0,9.6155,4.61544,8.461640000000001,25,80,6.5,1200,2.0,18,384.62,False,False,True
1987,Maharashtra,1000.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1987,Maharashtra,16000.0,5.625,3.125,5.625,20,60,6.5,600,1.5,16,312.5,False,False,False
1987,Maharashtra,209000.0,3.22974,1.43544,3.22974,28,65,6.0,700,3.0,22,119.62,True,False,False
1988,Maharashtra,34000.0,15.294,7.34112,13.45872,25,80,6.5,1200,2.0,18,611.76,False,False,True
1988,Maharashtra,1000.0,16.2,7.199999999999999,10.2,22,70,6.0,800,2.5,20,600.0,False,True,False
1988,Maharashtra,19100.0,6.12558,3.4031,6.12558,20,60,6.5,600,1.5,16,340.31,False,False,False
1988,Maharashtra,218300.0,1.6945199999999998,0.75312,1.6945199999999998,28,65,6.0,700,3.0,22,62.76,True,False,False
1989,Maharashtra,30800.0,26.6235,12.77928,23.42868,25,80,6.5,1200,2.0,18,1064.94,False,False,True
1989,Maharashtra,900.0,21.00006,9.33336,13.22226,22,70,6.0,800,2.5,20,777.78,False,True,False
1989,Maharashtra,15500.0,8.01288,4.4516,8.01288,20,60,6.5,600,1.5,16,445.16,False,False,False
1989,Maharashtra,221300.0,4.63617,2.06052,4.63617,28,65,6.0,700,3.0,22,171.71,True,False,False
1990,Maharashtra,29900.0,24.49825,11.75916,21.55846,25,80,6.5,1200,2.0,18,979.93,False,False,True
1990,Maharashtra,500.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1990,Maharashtra,15100.0,7.3908,4.106,7.3908,20,60,6.5,600,1.5,16,410.6,False,False,False
1990,Maharashtra,234900.0,2.4208199999999995,1.07592,2.4208199999999995,28,65,6.0,700,3.0,22,89.66,True,False,False
1991,Maharashtra,34200.0,7.31,3.5088,6.4328,25,80,6.5,1200,2.0,18,292.4,False,False,True
1991,Maharashtra,800.0,23.625,10.5,14.875,22,70,6.0,800,2.5,20,875.0,False,True,False
1991,Maharashtra,9700.0,6.494759999999999,3.6082,6.494759999999999,20,60,6.5,600,1.5,16,360.82,False,False,False
1991,Maharashtra,264000.0,1.29384,0.57504,1.29384,28,65,6.0,700,3.0,22,47.92,True,False,False
1992,Maharashtra,31600.0,18.3545,8.81016,16.15196,25,80,6.5,1200,2.0,18,734.18,False,False,True
1992,Maharashtra,700.0,54.0,24.0,34.0,22,70,6.0,800,2.5,20,2000.0,False,True,False
1992,Maharashtra,17100.0,8.94744,4.9708,8.94744,20,60,6.5,600,1.5,16,497.08,False,False,False
1992,Maharashtra,236900.0,2.59065,1.1514000000000002,2.59065,28,65,6.0,700,3.0,22,95.95,True,False,False
1993,Maharashtra,31300.0,25.0,12.0,22.0,25,80,6.5,1200,2.0,18,1000.0,False,False,True
1993,Maharashtra,1700.0,33.35283,14.82348,20.99993,22,70,6.0,800,2.5,20,1235.29,False,True,False
1993,Maharashtra,19500.0,11.4462,6.359,11.4462,20,60,6.5,600,1.5,16,635.9,False,False,False
1993,Maharashtra,226100.0,3.31128,1.47168,3.31128,28,65,6.0,700,3.0,22,122.64,True,False,False
1994,Maharashtra,31500.0,21.508000000000003,10.32384,18.92704,25,80,6.5,1200,2.0,18,860.32,False,False,True
1994,Maharashtra,1700.0,34.94124,15.52944,22.00004,22,70,6.0,800,2.5,20,1294.12,False,True,False
1994,Maharashtra,24900.0,8.819280000000001,4.8996,8.819280000000001,20,60,6.5,600,1.5,16,489.96,False,False,False
1994,Maharashtra,245400.0,2.97189,1.3208399999999998,2.97189,28,65,6.0,700,3.0,22,110.07,True,False,False
1995,Maharashtra,31400.0,14.41075,6.91716,12.68146,25,80,6.5,1200,2.0,18,576.43,False,False,True
1995,Maharashtra,900.0,42.00012,18.66672,26.44452,22,70,6.0,800,2.5,20,1555.56,False,True,False
1995,Maharashtra,24500.0,6.17148,3.4286,6.17148,20,60,6.5,600,1.5,16,342.86,False,False,False
1995,Maharashtra,270400.0,3.07233,1.36548,3.07233,28,65,6.0,700,3.0,22,113.79,True,False,False
1996,Maharashtra,28200.0,18.97175,9.10644,16.695140000000002,25,80,6.5,1200,2.0,18,758.87,False,False,True
1996,Maharashtra,800.0,30.375,13.5,19.125,22,70,6.0,800,2.5,20,1125.0,False,True,False
1996,Maharashtra,26000.0,8.9307,4.9615,8.9307,20,60,6.5,600,1.5,16,496.15,False,False,False
1996,Maharashtra,298400.0,2.82582,1.25592,2.82582,28,65,6.0,700,3.0,22,104.66,True,False,False
1997,Maharashtra,34500.0,14.71025,7.060919999999999,12.94502,25,80,6.5,1200,2.0,18,588.41,False,False,True
1997,Maharashtra,600.0,40.5,18.0,25.5,22,70,6.0,800,2.5,20,1500.0,False,True,False
1997,Maharashtra,20700.0,5.04342,2.8019,5.04342,20,60,6.5,600,1.5,16,280.19,False,False,False
1997,Maharashtra,278900.0,1.43181,0.63636,1.43181,28,65,6.0,700,3.0,22,53.03,True,False,False
1998,Maharashtra,25300.0,15.61275,7.494120000000001,13.73922,25,80,6.5,1200,2.0,18,624.51,False,False,True
1998,Maharashtra,100.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1998,Maharashtra,32400.0,7.72218,4.2901,7.72218,20,60,6.5,600,1.5,16,429.01,False,False,False
1998,Maharashtra,278100.0,3.4427700000000003,1.53012,3.4427700000000003,28,65,6.0,700,3.0,22,127.51,True,False,False
1999,Maharashtra,26100.0,14.9425,7.1724,13.1494,25,80,6.5,1200,2.0,18,597.7,False,False,True
1999,Maharashtra,100.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1999,Maharashtra,33800.0,11.07684,6.1538,11.07684,20,60,6.5,600,1.5,16,615.38,False,False,False
1999,Maharashtra,274300.0,2.97081,1.32036,2.97081,28,65,6.0,700,3.0,22,110.03,True,False,False
2000,Maharashtra,26700.0,18.82025,9.03372,16.56182,25,80,6.5,1200,2.0,18,752.81,False,False,True
2000,Maharashtra,100.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
2000,Maharashtra,21800.0,6.19272,3.4404000000000003,6.19272,20,60,6.5,600,1.5,16,344.04,False,False,False
2000,Maharashtra,270000.0,1.4180400000000002,0.63024,1.4180400000000002,28,65,6.0,700,3.0,22,52.52,True,False,False
2001,Maharashtra,23900.0,25.523,12.25104,22.46024,25,80,6.5,1200,2.0,18,1020.92,False,False,True
2001,Maharashtra,1200.0,49.49991,21.99996,31.16661,22,70,6.0,800,2.5,20,1833.33,False,True,False
2001,Maharashtra,26000.0,10.93842,6.0769,10.93842,20,60,6.5,600,1.5,16,607.69,False,False,False
2001,Maharashtra,245700.0,3.08475,1.371,3.08475,28,65,6.0,700,3.0,22,114.25,True,False,False
2002,Maharashtra,24100.0,15.87125,7.6182,13.9667,25,80,6.5,1200,2.0,18,634.85,False,False,True
2002,Maharashtra,1500.0,25.19991,11.19996,15.86661,22,70,6.0,800,2.5,20,933.33,False,True,False
2002,Maharashtra,33200.0,12.30714,6.837300000000001,12.30714,20,60,6.5,600,1.5,16,683.73,False,False,False
2002,Maharashtra,214600.0,2.69757,1.19892,2.69757,28,65,6.0,700,3.0,22,99.91,True,False,False
2003,Maharashtra,23300.0,14.37775,6.90132,12.65242,25,80,6.5,1200,2.0,18,575.11,False,False,True
2003,Maharashtra,1600.0,33.75,15.0,21.25,22,70,6.0,800,2.5,20,1250.0,False,True,False
2003,Maharashtra,37500.0,12.384,6.879999999999999,12.384,20,60,6.5,600,1.5,16,688.0,False,False,False
2003,Maharashtra,215500.0,4.32135,1.9206,4.32135,28,65,6.0,700,3.0,22,160.05,True,False,False
2004,Maharashtra,16400.0,12.5,6.0,11.0,25,80,6.5,1200,2.0,18,500.0,False,False,True
2004,Maharashtra,1500.0,32.21991,14.31996,20.28661,22,70,6.0,800,2.5,20,1193.33,False,True,False
2004,Maharashtra,40700.0,9.02214,5.012300000000001,9.02214,20,60,6.5,600,1.5,16,501.23,False,False,False
2004,Maharashtra,233200.0,3.83589,1.70484,3.83589,28,65,6.0,700,3.0,22,142.07,True,False,False
2005,Maharashtra,15600.0,10.73725,5.15388,9.44878,25,80,6.5,1200,2.0,18,429.49,False,False,True
2005,Maharashtra,1400.0,40.5,18.0,25.5,22,70,6.0,800,2.5,20,1500.0,False,True,False
2005,Maharashtra,52300.0,10.87578,6.0421000000000005,10.87578,20,60,6.5,600,1.5,16,604.21,False,False,False
2005,Maharashtra,227800.0,2.6028,1.1568,2.6028,28,65,6.0,700,3.0,22,96.4,True,False,False
2006,Maharashtra,15600.0,15.064,7.23072,13.25632,25,80,6.5,1200,2.0,18,602.56,False,False,True
2006,Maharashtra,1200.0,50.84991,22.59996,32.01661,22,70,6.0,800,2.5,20,1883.33,False,True,False
2006,Maharashtra,58600.0,10.4436,5.8020000000000005,10.4436,20,60,6.5,600,1.5,16,580.2,False,False,False
2006,Maharashtra,215700.0,2.75373,1.22388,2.75373,28,65,6.0,700,3.0,22,101.99,True,False,False
2007,Maharashtra,14500.0,18.01725,8.64828,15.85518,25,80,6.5,1200,2.0,18,720.69,False,False,True
2007,Maharashtra,1300.0,50.26158,22.33848,31.64618,22,70,6.0,800,2.5,20,1861.54,False,True,False
2007,Maharashtra,42600.0,17.1126,9.507,17.1126,20,60,6.5,600,1.5,16,950.7,False,False,False
2007,Maharashtra,207800.0,6.0301800000000005,2.68008,6.0301800000000005,28,65,6.0,700,3.0,22,223.34,True,False,False
2008,Maharashtra,8000.0,13.125,6.300000000000001,11.55,25,80,6.5,1200,2.0,18,525.0,False,False,True
2008,Maharashtra,1000.0,30.24,13.44,19.040000000000003,22,70,6.0,800,2.5,20,1120.0,False,True,False
2008,Maharashtra,44300.0,12.799079999999998,7.110599999999999,12.799079999999998,20,60,6.5,600,1.5,16,711.06,False,False,False
2008,Maharashtra,269300.0,3.26052,1.4491200000000002,3.26052,28,65,6.0,700,3.0,22,120.76,True,False,False
2009,Maharashtra,5600.0,6.651749999999999,3.1928399999999995,5.85354,25,80,6.5,1200,2.0,18,266.07,False,False,True
2009,Maharashtra,1200.0,22.95,10.2,14.45,22,70,6.0,800,2.5,20,850.0,False,True,False
2009,Maharashtra,48400.0,12.92724,7.181799999999999,12.92724,20,60,6.5,600,1.5,16,718.18,False,False,False
2009,Maharashtra,257400.0,3.51702,1.5631199999999998,3.51702,28,65,6.0,700,3.0,22,130.26,True,False,False
2010,Maharashtra,5200.0,13.02875,6.2538,11.4653,25,80,6.5,1200,2.0,18,521.15,False,False,True
2010,Maharashtra,1140.0,35.05275,15.579,22.07025,22,70,6.0,800,2.5,20,1298.25,False,True,False
2010,Maharashtra,52900.0,18.31986,10.177700000000002,18.31986,20,60,6.5,600,1.5,16,1017.77,False,False,False
2010,Maharashtra,302100.0,7.02297,3.12132,7.02297,28,65,6.0,700,3.0,22,260.11,True,False,False
2011,Maharashtra,4000.0,9.375,4.5,8.25,25,80,6.5,1200,2.0,18,375.0,False,False,True
2011,Maharashtra,1100.0,44.18172,19.63632,27.81812,22,70,6.0,800,2.5,20,1636.36,False,True,False
2011,Maharashtra,54500.0,14.06304,7.812799999999999,14.06304,20,60,6.5,600,1.5,16,781.28,False,False,False
2011,Maharashtra,326600.0,7.32132,3.25392,7.32132,28,65,6.0,700,3.0,22,271.16,True,False,False
2012,Maharashtra,4000.0,13.0625,6.27,11.495,25,80,6.5,1200,2.0,18,522.5,False,False,True
2012,Maharashtra,800.0,38.8125,17.25,24.4375,22,70,6.0,800,2.5,20,1437.5,False,True,False
2012,Maharashtra,54700.0,21.72168,12.0676,21.72168,20,60,6.5,600,1.5,16,1206.76,False,False,False
2012,Maharashtra,326600.0,7.408799999999999,3.2928,7.408799999999999,28,65,6.0,700,3.0,22,274.4,True,False,False
2013,Maharashtra,800.0,12.5,6.0,11.0,25,80,6.5,1200,2.0,18,500.0,False,False,True
2013,Maharashtra,2700.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
2013,Maharashtra,65300.0,16.42878,9.1271,16.42878,20,60,6.5,600,1.5,16,912.71,False,False,False
2013,Maharashtra,321100.0,5.4621,2.4276,5.4621,28,65,6.0,700,3.0,22,202.3,True,False,False
2014,Maharashtra,800.0,3.125,1.5,2.75,25,80,6.5,1200,2.0,18,125.0,False,False,True
2014,Maharashtra,3900.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
2014,Maharashtra,51200.0,9.0351,5.0195,9.0351,20,60,6.5,600,1.5,16,501.95,False,False,False
2014,Maharashtra,342300.0,2.50992,1.1155199999999998,2.50992,28,65,6.0,700,3.0,22,92.96,True,False,False
2015,Maharashtra,400.0,6.25,3.0,5.5,25,80,6.5,1200,2.0,18,250.0,False,False,True
2015,Maharashtra,9100.0,25.51635,11.340599999999998,16.065849999999998,22,70,6.0,800,2.5,20,945.05,False,True,False
2015,Maharashtra,46600.0,5.948460000000001,3.3047000000000004,5.948460000000001,20,60,6.5,600,1.5,16,330.47,False,False,False
2015,Maharashtra,352700.0,3.3156,1.4735999999999998,3.3156,28,65,6.0,700,3.0,22,122.8,True,False,False
2016,Maharashtra,700.0,46.4285,22.28568,40.85708,25,80,6.5,1200,2.0,18,1857.14,False,False,True
2016,Maharashtra,10300.0,50.8545,22.602,32.0195,22,70,6.0,800,2.5,20,1883.5,False,True,False
